0.000000000000000000e+00,2.000000000000000389e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999999167e-02
1.004016064257028107e-01,9.047201836658410245e-04,9.998969336073851855e-01,6.610413466844051848e-05,3.424706332317996435e-05,1.081510101497143380e-06,7.374875285455351551e-03,1.608643691879813472e-06,9.999983034583944663e-01,1.000000457093112027e+00,9.956506150340753702e-01,1.000013554209161076e-01
2.008032128514056214e-01,4.045606213754636047e-04,9.998839867854171226e-01,4.220431097069580610e-05,6.255518683663667024e-05,1.247981129506664617e-06,1.350535912209577596e-02,6.767420214366409990e-06,9.999920751468579505e-01,1.000001120865685822e+00,9.953040773847235956e-01,1.000027108406003201e-01
3.012048192771084043e-01,5.231877882868596601e-04,9.998699209966889212e-01,2.913540195436567753e-05,7.796667727583536840e-05,1.594492839076543305e-06,1.828674545969502518e-02,1.423096628321945562e-05,9.999832091337649276e-01,1.000001922549251576e+00,9.949753898399129604e-01,1.000040662592244639e-01
4.016064257028112428e-01,6.067204719946476220e-04,9.998528725149874452e-01,2.327676232994854868e-05,8.700865703311331818e-05,2.154773728564713148e-06,2.369792442998102863e-02,2.377729512604863290e-05,9.999731122972882469e-01,1.000002982150757447e+00,9.945719181299669254e-01,1.000054216770568521e-01
5.020080321285140812e-01,6.611984655841531477e-04,9.998330035812376115e-01,2.091425313668602052e-05,9.312288063694520958e-05,2.905181653126464970e-06,3.048482268715143814e-02,3.583767830752821072e-05,9.999624903625097261e-01,1.000004415467202756e+00,9.941203979695648618e-01,1.000067770945314571e-01
6.024096385542168086e-01,7.021940761030806034e-04,9.998100061735989419e-01,2.021954177224345552e-05,9.794648166398331620e-05,3.817353777950705131e-06,3.879742342063052102e-02,5.100508963693900873e-05,9.999516952876537079e-01,1.000006320597358611e+00,9.936358628239617685e-01,1.000081325122183229e-01
7.028112449799196471e-01,7.375965110526606699e-04,9.997833874178677638e-01,2.032174894047842861e-05,1.022621054123591032e-04,4.864167695601687494e-06,4.854001268507397715e-02,6.985620593505075383e-05,9.999409075933655133e-01,1.000008780258043073e+00,9.931250761187108145e-01,1.000094879308154466e-01
8.032128514056224855e-01,7.712438677049350457e-04,9.997526612055100959e-01,2.081720570992242120e-05,1.064374039070351485e-04,6.022059346583358397e-06,5.953357078844877248e-02,9.286989963079690864e-05,9.999302185321122804e-01,1.000011862299087229e+00,9.925906793414018825e-01,1.000108433511283229e-01
9.036144578313253239e-01,8.048803483469287815e-04,9.997174034921340047e-01,2.152195891787245059e-05,1.106469719106612019e-04,7.270650331860090002e-06,7.157795553861535931e-02,1.204216848903376174e-04,9.999196727270311946e-01,1.000015624323550734e+00,9.920332400205189582e-01,1.000121987741188073e-01
1.004016064257028162e+00,8.397684015243035661e-04,9.996773438539797718e-01,2.235277876458059210e-05,1.149727105667059079e-04,8.596055035078096652e-06,8.452417863247957408e-02,1.527365050449258253e-04,9.999092879804014622e-01,1.000020106173117318e+00,9.914526329676190963e-01,1.000135542006611172e-01
1.104417670682730890e+00,8.748798173068101855e-04,9.996322581427909970e-01,2.324967542377975210e-05,1.194860913480195628e-04,9.986706390233445797e-06,9.824681254712265555e-02,1.899861077347693818e-04,9.998990767279825054e-01,1.000025342504565984e+00,9.908481449730817125e-01,1.000149096316360758e-01
1.204819277108433617e+00,9.120451950388670011e-04,9.995819600462998444e-01,2.420447850441808280e-05,1.242027347775363289e-04,1.143043011820793055e-05,1.125938392936386145e-01,2.322929590482896681e-04,9.998890284716994703e-01,1.000031371779687150e+00,9.902186566619988195e-01,1.000162650684351812e-01
1.305220883534136567e+00,9.514078290600455840e-04,9.995263805065609519e-01,2.521647042774381465e-05,1.291350170064604246e-04,1.292152520531276663e-05,1.274922515379581789e-01,2.796836177097892151e-04,9.998791314812575104e-01,1.000038215403759256e+00,9.895630966757412716e-01,1.000176205120540535e-01
1.405622489959839294e+00,9.925875441808725257e-04,9.994654779703766589e-01,2.628567812140065283e-05,1.342978633901606813e-04,1.445574078355772182e-05,1.428865596866949472e-01,3.321581468994350942e-04,9.998693717418631888e-01,1.000045892586196361e+00,9.888802342110216692e-01,1.000189759635192049e-01
1.506024096385542244e+00,1.035728126029775891e-03,9.993992331106206217e-01,2.741169030735565235e-05,1.397106363995716878e-04,1.602921004083429927e-05,1.587233940376485131e-01,3.896852955204144751e-04,9.998597249873408810e-01,1.000054427486524844e+00,9.881683620963028769e-01,1.000203314243153230e-01
1.606425702811244971e+00,1.080936633740674528e-03,9.993276453681612104e-01,2.859476323597418863e-05,1.453808598004405824e-04,1.764082645929034436e-05,1.749864366469774113e-01,4.522462418769367803e-04,9.998501804107172708e-01,1.000063829346716782e+00,9.874267693471989737e-01,1.000216868950541405e-01
1.706827309236947698e+00,1.128464950544106780e-03,9.992507307182012521e-01,2.983819450218754051e-05,1.513326190657852412e-04,1.928909038761829982e-05,1.916471393725937555e-01,5.197657645711970930e-04,9.998406995009470055e-01,1.000074126468573299e+00,9.866529970054401799e-01,1.000230423777446614e-01
1.807228915662650648e+00,1.178325098708809388e-03,9.991684933481991271e-01,3.114286022262699108e-05,1.575681367127266630e-04,2.097463162999485477e-05,2.087119486781647548e-01,5.922359364783961154e-04,9.998312778266839063e-01,1.000085320960429458e+00,9.858467776222722412e-01,1.000243978725671029e-01
1.907630522088353375e+00,1.230716150145002739e-03,9.990809513735759984e-01,3.251283744070231746e-05,1.641092844793110494e-04,2.269766890231140533e-05,2.261737073964277533e-01,6.695886503496071077e-04,9.998218789148534125e-01,1.000097437466774597e+00,9.850058056206099089e-01,1.000257533813228156e-01
2.008032128514056325e+00,1.286002386537234577e-03,9.989880909312681689e-01,3.395763249426912467e-05,1.709989388820038316e-04,2.446340053431514611e-05,2.440762949116583314e-01,7.517554658648983087e-04,9.998124324290916798e-01,1.000110523063744594e+00,9.841254919808561930e-01,1.000271089072530262e-01
2.108433734939759052e+00,1.344158245944720564e-03,9.988899124809466068e-01,3.547660064405472715e-05,1.782341223842615942e-04,2.627151412328283239e-05,2.624172540325245828e-01,8.387417988062716157e-04,9.998029432657292714e-01,1.000124574469571037e+00,9.832061546794311768e-01,1.000284644501297227e-01
2.208835341365461780e+00,1.405079145041491454e-03,9.987864179032929224e-01,3.706710402394053296e-05,1.858026527860890396e-04,2.812073151447208591e-05,2.811865314831744622e-01,9.305698071350222440e-04,9.997934314574584702e-01,1.000139578257326134e+00,9.822490946751275542e-01,1.000298200090198875e-01
2.309236947791164507e+00,1.469367367663869904e-03,9.986774997536435050e-01,3.874443043982423970e-05,1.937727928553117462e-04,3.002106181955326001e-05,3.004764560400562945e-01,1.027224149129955756e-03,9.997837910601818923e-01,1.000155611713150927e+00,9.812470892063250849e-01,1.000311755887584586e-01
2.409638554216867234e+00,1.537069861521686738e-03,9.985631496567430876e-01,4.050977156817454623e-05,2.021498636389557795e-04,3.197328524354270087e-05,3.202942246829729167e-01,1.128703628911934681e-03,9.997740138156128165e-01,1.000172680861459495e+00,9.801995752625354275e-01,1.000325311897223429e-01
2.510040160642570406e+00,1.607996524767097389e-03,9.984434015258861761e-01,4.235830204265191999e-05,2.109123190195263205e-04,3.397424256065837090e-05,3.406106952202310190e-01,1.235013088864852842e-03,9.997641331634141704e-01,1.000190761308042076e+00,9.791088325999928177e-01,1.000338868103854278e-01
2.610441767068273133e+00,1.682840134093874359e-03,9.983180009935911370e-01,4.430766476984150410e-05,2.201382063559429792e-04,3.603712798213118016e-05,3.615544682981204350e-01,1.346276018600441699e-03,9.997540375302538251e-01,1.000209945985135684e+00,9.779667258161480747e-01,1.000352424558038356e-01
2.710843373493975861e+00,1.761765221806340861e-03,9.981868876483744879e-01,4.636204988503726408e-05,2.298460616525558307e-04,3.816507509198185884e-05,3.831560861690898045e-01,1.462521746516382178e-03,9.997437004178132414e-01,1.000230256963856590e+00,9.767713227782662821e-01,1.000365981271783278e-01
2.811244979919678588e+00,1.844494501005312448e-03,9.980501633019321917e-01,4.851439573777728163e-05,2.400046461128826393e-04,4.035280284950524307e-05,4.053640758624639240e-01,1.583700845355915862e-03,9.997331664838062792e-01,1.000251657047670939e+00,9.755258797167704055e-01,1.000379538224852177e-01
2.911646586345381316e+00,1.931651723223385634e-03,9.979074983574242053e-01,5.078039023978008420e-05,2.506822453009711145e-04,4.261240004031480974e-05,4.282992268375180878e-01,1.710033243825987738e-03,9.997223466878175646e-01,1.000274231784139767e+00,9.742234202236518259e-01,1.000393095457583204e-01
3.012048192771084487e+00,2.023584245942892067e-03,9.977587092675201941e-01,5.316876974395675585e-05,2.619168863804717919e-04,4.495059872023037770e-05,4.520288048567767669e-01,1.841641416787089414e-03,9.997111914446310532e-01,1.000298028813362272e+00,9.728600592462975927e-01,1.000406652992440887e-01
3.112449799196787215e+00,2.120088515284939724e-03,9.976038969184730654e-01,5.567438661516817283e-05,2.736859753248604456e-04,4.736339272444171905e-05,4.765129557854845266e-01,1.978461005711334118e-03,9.996997309873134618e-01,1.000323020121960393e+00,9.714381237636352528e-01,1.000420210815723965e-01
3.212851405622489942e+00,2.222352035634816200e-03,9.974423426507779133e-01,5.832672416426189167e-05,2.861152820729357901e-04,4.987296165892335706e-05,5.019756845225886721e-01,2.121011976033485708e-03,9.996878118622247733e-01,1.000349367265445322e+00,9.699450193211103244e-01,1.000433768996895900e-01
3.313253012048192669e+00,2.329839620817676996e-03,9.972743703509283630e-01,6.111249481053528522e-05,2.991481244487918779e-04,5.246930958713130305e-05,5.283160362198383586e-01,2.269059988987700682e-03,9.996755032280707498e-01,1.000376997433748194e+00,9.683864220055152794e-01,1.000447327504651041e-01
3.413654618473895397e+00,2.442930048449798702e-03,9.970997106485742778e-01,6.404120521199692362e-05,3.128248249238944510e-04,5.515943448126855433e-05,5.556051523291919425e-01,2.422811747214272636e-03,9.996627596326598253e-01,1.000405963863342684e+00,9.667583818401219720e-01,1.000460886359502005e-01
3.514056224899598568e+00,2.563215462610210753e-03,9.969172312793239676e-01,6.715281541013117742e-05,3.273148739365311518e-04,5.797275143750085980e-05,5.841420669979749958e-01,2.583136099268981255e-03,9.996493900234201258e-01,1.000436490327054617e+00,9.650442955944597001e-01,1.000474445647673016e-01
3.614457831325301296e+00,2.689335015392962241e-03,9.967278979207416789e-01,7.041311664766246791e-05,3.424728821249406084e-04,6.088397085327293032e-05,6.136697851953034633e-01,2.749293395882777390e-03,9.996355590313650286e-01,1.000468384942016842e+00,9.632584343922446779e-01,1.000488005294817018e-01
3.714859437751004023e+00,2.822664128344625628e-03,9.965307006842384352e-01,7.385581513938481403e-05,3.584373827356643121e-04,6.391626921215750625e-05,6.444254213962472555e-01,2.922079273125396601e-03,9.996211217770640811e-01,1.000501831669203145e+00,9.613876635917825153e-01,1.000501565365609635e-01
3.815261044176706751e+00,2.963282765784224036e-03,9.963255907096314479e-01,7.748312326376065209e-05,3.752188772404950598e-04,6.707168745290106437e-05,6.764293449600909947e-01,3.101526005163750353e-03,9.996060635787895610e-01,1.000536844106048262e+00,9.594308445025747645e-01,1.000515125866855981e-01
3.915662650602409478e+00,3.111714629505081976e-03,9.961121899523317502e-01,8.130804109265723253e-05,3.928717222807743474e-04,7.035950614600299381e-05,7.097761677052292217e-01,3.287927343174977535e-03,9.995903251577418214e-01,1.000573494205203362e+00,9.573827294191962212e-01,1.000528686825183367e-01
4.016064257028112650e+00,3.268680870687461736e-03,9.958899363338045152e-01,8.534812214830618266e-05,4.114653587173638829e-04,7.379028587397319899e-05,7.445745061913188190e-01,3.481738474126245056e-03,9.995738437067805959e-01,1.000611873066912905e+00,9.552371947484570303e-01,1.000542248267306672e-01
4.116465863453814933e+00,3.434879557825799064e-03,9.956582892898784287e-01,8.962038763493191057e-05,4.310674640007368516e-04,7.737443758039098387e-05,7.809313397632965392e-01,3.683395712443860315e-03,9.995565568312437810e-01,1.000652069552984136e+00,9.529882192922292106e-01,1.000555810219930231e-01
4.216867469879518104e+00,3.610803266406472072e-03,9.954168997874349722e-01,9.413711980959404589e-05,4.517300168664125227e-04,8.112104005216285113e-05,8.189390725047963615e-01,3.893167360251764946e-03,9.995384058085459156e-01,1.000694152597604303e+00,9.506306934217446658e-01,1.000569372709667754e-01
4.317269076305221276e+00,3.797063480818747058e-03,9.951653080045065325e-01,9.891339591665058550e-05,4.735144762104551500e-04,8.504000109094901247e-05,8.586990712024656913e-01,4.111418276157876445e-03,9.995193292182712463e-01,1.000738202927298426e+00,9.481589461657868867e-01,1.000582935763358883e-01
4.417670682730923559e+00,3.994818197554953106e-03,9.949025458140592360e-01,1.039782824636575659e-04,4.965344510099233910e-04,8.914629841587805770e-05,9.003653471905510575e-01,4.338942712879100515e-03,9.994992408301958120e-01,1.000784361123973509e+00,9.455639931722924496e-01,1.000596499412629847e-01
4.518072289156626731e+00,4.204514610608535430e-03,9.946283061988667740e-01,1.093426512957236085e-04,5.208357230013077859e-04,9.344831572924818322e-05,9.440234414514520056e-01,4.575976446194758920e-03,9.994780866821346699e-01,1.000832689920656327e+00,9.428411595260288713e-01,1.000610063682881440e-01
4.618473895582329014e+00,4.426840710649411308e-03,9.943420581792874469e-01,1.150235380154761912e-04,5.464870515754109486e-04,9.795667057094227493e-05,9.897820904869796266e-01,4.822944445634426945e-03,9.994558018805447253e-01,1.000883278423032374e+00,9.399843104152832973e-01,1.000623628601622489e-01
4.718875502008032186e+00,4.663094596844005214e-03,9.940429068208416208e-01,1.210514788198857356e-04,5.736044679977276130e-04,1.026873973735671988e-04,1.037806762950369555e+00,5.080562087186821403e-03,9.994322888076005995e-01,1.000936265726676044e+00,9.369840894824343902e-01,1.000637194205351022e-01
4.819277108433734469e+00,4.914612786221964763e-03,9.937299342712124783e-01,1.274578600235490495e-04,6.023069801918822398e-04,1.076568716655264886e-04,1.088266499856239689e+00,5.349563033417040724e-03,9.994074477848650107e-01,1.000991794074970853e+00,9.338309375126455647e-01,1.000650760531130029e-01
4.919678714859437640e+00,5.181957283070743984e-03,9.934026847068226918e-01,1.342569293789781782e-04,6.326535859857439258e-04,1.128745924074300947e-04,1.141258322612173304e+00,5.630312285407347225e-03,9.993812206763043049e-01,1.001049942250773483e+00,9.305193849380373194e-01,1.000664327604613296e-01
5.020080321285140812e+00,5.466061304259950925e-03,9.930604827725166839e-01,1.414711580311795607e-04,6.647320009341386353e-04,1.183533515117421821e-04,1.196913738343088784e+00,5.923349673205865681e-03,9.993535293839239664e-01,1.001110819246798345e+00,9.270420083934567401e-01,1.000677895456929811e-01
5.120481927710843095e+00,5.769987390180322806e-03,9.927015770149171248e-01,1.491710623247021741e-04,6.987904320765006864e-04,1.241245532129928099e-04,1.255558981920987138e+00,6.230039201983381125e-03,9.993241763912935616e-01,1.001174687624625914e+00,9.233807817962593756e-01,1.000691464151306914e-01
5.220883534136546267e+00,6.094103068087408995e-03,9.923255779619579720e-01,1.573663494116142906e-04,7.348739577802645322e-04,1.301960447559234529e-04,1.317273827860407254e+00,6.550701746189007205e-03,9.992931153258787225e-01,1.001241615578889688e+00,9.195310985665788861e-01,1.000705033710346387e-01
5.321285140562248550e+00,6.439679454157279728e-03,9.919316394939947656e-01,1.660871146609743838e-04,7.730957617645831722e-04,1.365835716157870830e-04,1.382220684354158013e+00,6.886007923043219528e-03,9.992602491393441921e-01,1.001311736471927727e+00,9.154838528091761019e-01,1.000718604170271336e-01
5.421686746987951722e+00,6.809298097418286198e-03,9.915183130389791932e-01,1.753938340294130302e-04,8.136685295503336265e-04,1.433139884465097023e-04,1.450678094390858597e+00,7.237074605193745402e-03,9.992254067798350681e-01,1.001385268422091190e+00,9.112237929443243178e-01,1.000732175585275774e-01
5.522088353413654893e+00,7.205893213829006258e-03,9.910839878913823009e-01,1.853551595724270526e-04,8.568317248293653206e-04,1.504171396316572769e-04,1.522955855442603701e+00,7.605138762652592123e-03,9.991883972794861624e-01,1.001462452357479993e+00,9.067340134504868754e-01,1.000745748014390674e-01
5.622489959839357176e+00,7.630392496205480081e-03,9.906279758154435955e-01,1.959932248597001062e-04,9.026724550186247548e-04,1.579058592790974610e-04,1.599185940413799356e+00,7.990754063085745915e-03,9.991491429839641780e-01,1.001543399428538539e+00,9.020070190236223473e-01,1.000759321489129022e-01
5.722891566265060348e+00,8.084591605655649244e-03,9.901491895396316023e-01,2.073502861147827976e-04,9.513437327882228985e-04,1.658003396874058535e-04,1.679577244364896194e+00,8.394769752494455478e-03,9.991075172225296619e-01,1.001628276924056316e+00,8.970312437510663539e-01,1.000772896052907202e-01
5.823293172690762631e+00,8.575092015759249245e-03,9.896446281654893706e-01,2.195769421726331784e-04,1.003343348940610637e-03,1.741573297686386450e-04,1.764722370946223640e+00,8.819406416758513237e-03,9.990631414760852147e-01,1.001717511665361826e+00,8.917754792839976963e-01,1.000786471802538324e-01
5.923694779116465803e+00,9.102640246644722391e-03,9.891136221790318706e-01,2.326917973406852967e-04,1.058749048775479854e-03,1.829890412683433628e-04,1.854746449068762848e+00,9.265213929219110953e-03,9.990159440540711255e-01,1.001811214283557350e+00,8.862324477848341209e-01,1.000800048769781986e-01
6.024096385542168974e+00,9.669775221537101409e-03,9.885547883491143661e-01,2.467538640016612864e-04,1.117767168001673099e-03,1.923213202941213482e-04,1.949917717777052140e+00,9.733253625922068386e-03,9.989657593351348730e-01,1.001909592206474242e+00,8.803875454615167628e-01,1.000813627006312545e-01
6.124497991967871258e+00,1.028130399675791784e-02,9.879659811286002347e-01,2.618715455925456977e-04,1.180752962045868073e-03,2.021949212433157318e-04,2.050661772404149819e+00,1.022511328418650167e-02,9.989123159024259069e-01,1.002012951467668556e+00,8.742184096381941938e-01,1.000827206583201484e-01
6.224899598393574429e+00,1.094396541969254628e-02,9.873444098308964412e-01,2.781952612787748900e-04,1.248188117756251049e-03,2.126632272434532823e-04,2.157537533630955906e+00,1.074282551265132689e-02,9.988552526154359512e-01,1.002121681383364882e+00,8.676961136743158720e-01,1.000840787587868319e-01
6.325301204819276712e+00,1.166042044118924953e-02,9.866886456205981037e-01,2.957867375111514641e-04,1.320287432737342337e-03,2.237529629205034195e-04,2.270822480224465423e+00,1.128748390738179390e-02,9.987943977349849067e-01,1.002235995465006635e+00,8.608055870700993539e-01,1.000854370073221145e-01
6.425702811244979884e+00,1.243966844884734045e-02,9.859954762919164173e-01,3.148400757261000200e-04,1.397637000587442823e-03,2.355260898983575107e-04,2.391169682135629415e+00,1.186137076441364652e-02,9.987293251807901617e-01,1.002356328684217646e+00,8.535140022548192151e-01,1.000867954134275761e-01
6.526104417670683056e+00,1.328850324328724117e-02,9.852622750701787169e-01,3.355038925776091712e-04,1.480698302486157776e-03,2.480329615536157827e-04,2.519108033012810388e+00,1.246638328432978123e-02,9.986596931556390722e-01,1.002483044408845725e+00,8.457943123127323881e-01,1.000881539852610802e-01
6.626506024096385339e+00,1.421187185318817554e-02,9.844869053357034883e-01,3.578887394740353899e-04,1.569828551080042168e-03,2.613142137730336298e-04,2.655062465000590954e+00,1.310409615158277842e-02,9.985852303968848487e-01,1.002616446028110841e+00,8.376243100285463150e-01,1.000895127298544324e-01
6.726907630522088510e+00,1.522603330508083379e-02,9.836642036476798134e-01,3.823520280640739879e-04,1.666072853985789849e-03,2.754715734688932007e-04,2.800103826275284646e+00,1.377801142600902293e-02,9.985052081149206060e-01,1.002757187981874631e+00,8.289517774329636657e-01,1.000908716604458210e-01
6.827309236947790794e+00,1.633626333685456525e-02,9.827919478895167371e-01,4.090101078524465534e-04,1.769803471918948061e-03,2.905472942664703980e-04,2.954674902525042945e+00,1.448976462987353921e-02,9.984193443102041821e-01,1.002905585500189822e+00,8.197536720086012751e-01,1.000922307843167547e-01
6.927710843373493965e+00,1.755628594270990453e-02,9.818669947276297272e-01,4.380679548619023211e-04,1.881601492931300051e-03,3.066022834415385264e-04,3.119428680992314629e+00,1.524156527395112599e-02,9.983272194450345527e-01,1.003062060467954986e+00,8.099991047694634627e-01,1.000935901106389248e-01
7.028112449799197137e+00,1.891837033238753449e-02,9.808847698985936336e-01,4.700263723627823341e-04,2.002381003850025893e-03,3.237249530471295023e-04,3.295355351514768660e+00,1.603635712823204065e-02,9.982282332298183514e-01,1.003227181058261586e+00,7.996488383019207946e-01,1.000949496512043846e-01
7.128514056224899420e+00,2.040917044233288291e-02,9.798389449555338082e-01,5.052875292839599649e-04,2.133582329545479200e-03,3.420389339900836993e-04,3.483667989761428885e+00,1.687829697478017421e-02,9.981214722042566212e-01,1.003401705486006490e+00,7.886321790822525823e-01,1.000963094208407317e-01
7.228915662650602592e+00,2.206499438643764674e-02,9.787237362380672989e-01,5.441954175728492670e-04,2.276499058195228121e-03,3.616599626258750226e-04,3.685617474171026142e+00,1.777121583514557415e-02,9.980060670792409994e-01,1.003586343037311757e+00,7.768936771650304385e-01,1.000976694333757105e-01
7.329317269076304875e+00,2.391270012519740307e-02,9.775333152918673774e-01,5.872637671235895638e-04,2.432421826523242792e-03,3.827045042419103659e-04,3.902449617353773270e+00,1.871882354370842452e-02,9.978811512002643269e-01,1.003781779035100463e+00,7.643770316886575600e-01,1.000990297018922032e-01
7.429718875502008046e+00,2.598305278342306207e-02,9.762611898392081766e-01,6.351161613603025294e-04,2.602865939840599222e-03,4.053025633474795220e-04,4.135552966189469437e+00,1.972511936519409995e-02,9.977457526781207120e-01,1.003988747829055228e+00,7.510208568159095766e-01,1.001003902399792284e-01
7.530120481927711218e+00,2.831120130331631762e-02,9.749000030062451305e-01,6.884643135941355364e-04,2.789561265566820568e-03,4.296015011380078770e-04,4.386501473469683887e+00,2.079461557357378809e-02,9.975987671043397009e-01,1.004208076942900485e+00,7.367557437122660424e-01,1.001017510628797180e-01
